Club,Año,Formation,sum(Min),sum(Sh),sum(G),sum(ShA),sum(GA),Edad,Valor plantilla (mill. €),Amarillas,Rojas,Posesión (%),Acierto Pase (%),Rating,Pais
Bayer Leverkusen,2019,4-3-3,495,75,7,56,3,25.1,398.95,55,6,60.1,85.1,6.84,Alemania
Bayer Leverkusen,2019,3-5-2,94,25,2,11,2,25.1,398.95,55,6,60.1,85.1,6.84,Alemania
Bayer Leverkusen,2019,5-3-2,9,0,0,5,0,25.1,398.95,55,6,60.1,85.1,6.84,Alemania
Bayern Munich,2019,4-2-3-1,2126,429,74,215,17,23.7,777.33,50,3,29.9,86.9,7.14,Alemania
Bayern Munich,2019,4-3-3,792,153,21,80,7,23.7,777.33,50,3,29.9,86.9,7.14,Alemania
Bayern Munich,2019,3-4-3,125,28,4,7,3,23.7,777.33,50,3,29.9,86.9,7.14,Alemania
Bayern Munich,2019,4-5-1,81,7,1,16,5,23.7,777.33,50,3,29.9,86.9,7.14,Alemania
Bayern Munich,2019,4-4-2,12,1,0,0,0,23.7,777.33,50,3,29.9,86.9,7.14,Alemania
Bologna,2019,4-2-3-1,2498,390,39,384,54,24.5,129.65,103,7,51.8,81.7,6.61,Italia
Bologna,2019,4-3-3,818,121,9,116,7,24.5,129.65,103,7,51.8,81.7,6.61,Italia
Bologna,2019,3-4-3,101,17,0,14,3,24.5,129.65,103,7,51.8,81.7,6.61,Italia
Bologna,2019,4-4-2,71,13,1,5,0,24.5,129.65,103,7,51.8,81.7,6.61,Italia
Bologna,2019,3-5-2,61,9,2,3,0,24.5,129.65,103,7,51.8,81.7,6.61,Italia
Bologna,2019,4-5-1,52,10,1,17,1,24.5,129.65,103,7,51.8,81.7,6.61,Italia
Bordeaux,2019,3-4-3,1583,182,27,205,17,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Bordeaux,2019,4-2-3-1,854,107,10,110,9,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Bordeaux,2019,3-5-2,69,5,0,16,3,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Bordeaux,2019,5-4-1,52,6,2,15,2,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Bordeaux,2019,4-5-1,42,7,1,8,2,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Bordeaux,2019,4-3-3,22,4,0,3,1,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Bordeaux,2019,4-4-2,10,0,0,2,0,25.0,125.35,56,0,53.0,82.9,6.72,Francia
Borussia Dortmund,2019,3-4-3,1836,258,53,186,19,24.5,654.05,47,1,58.5,86.9,6.97,Alemania
Borussia Dortmund,2019,4-2-3-1,1100,148,26,138,20,24.5,654.05,47,1,58.5,86.9,6.97,Alemania
Borussia Dortmund,2019,4-3-3,113,20,2,13,2,24.5,654.05,47,1,58.5,86.9,6.97,Alemania
Borussia Dortmund,2019,4-4-2,111,19,3,16,0,24.5,654.05,47,1,58.5,86.9,6.97,Alemania
Borussia M.Gladbach,2019,4-2-3-1,1594,253,36,218,25,25.8,254.70,71,3,23.3,81.8,6.85,Alemania
Borussia M.Gladbach,2019,4-3-1-2,758,121,15,114,4,25.8,254.70,71,3,23.3,81.8,6.85,Alemania
Borussia M.Gladbach,2019,4-3-3,314,52,9,55,4,25.8,254.70,71,3,23.3,81.8,6.85,Alemania
Borussia M.Gladbach,2019,3-5-2,285,25,4,54,3,25.8,254.70,71,3,23.3,81.8,6.85,Alemania
Borussia M.Gladbach,2019,3-4-3,216,30,2,21,4,25.8,254.70,71,3,23.3,81.8,6.85,Alemania
Borussia M.Gladbach,2019,5-3-2,10,1,0,3,0,25.8,254.70,71,3,23.3,81.8,6.85,Alemania
Bournemouth,2019,4-4-2,1826,210,21,269,31,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,4-5-1,651,67,9,111,6,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,4-3-3,627,56,6,113,15,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,5-4-1,190,24,2,27,5,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,3-4-3,160,18,1,19,5,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,3-5-2,90,9,1,14,2,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,4-2-3-1,23,2,0,4,1,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,4-3-1-2,14,1,0,1,0,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Bournemouth,2019,5-3-2,11,2,0,2,0,24.8,272.18,74,3,45.6,75.4,6.6,Inglaterra
Brescia,2019,4-3-1-2,1870,197,21,365,37,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,4-4-2,589,89,7,117,18,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,4-3-3,340,38,1,65,10,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,3-5-2,237,38,1,55,6,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,5-3-2,221,26,2,35,4,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,4-5-1,154,11,1,33,3,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,4-2-3-1,97,11,2,16,0,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brescia,2019,3-4-3,66,10,0,13,1,25.9,83.23,89,6,42.9,75.5,6.48,Italia
Brest,2019,4-2-3-1,1117,130,13,173,13,26.0,47.78,45,2,49.6,79.9,6.68,Francia
Brest,2019,4-4-2,700,105,13,97,10,26.0,47.78,45,2,49.6,79.9,6.68,Francia
Brest,2019,4-3-3,562,60,7,96,7,26.0,47.78,45,2,49.6,79.9,6.68,Francia
Brest,2019,4-5-1,162,14,0,31,4,26.0,47.78,45,2,49.6,79.9,6.68,Francia
Brest,2019,5-3-2,74,13,0,13,3,26.0,47.78,45,2,49.6,79.9,6.68,Francia
Brest,2019,4-3-1-2,23,3,1,1,0,26.0,47.78,45,2,49.6,79.9,6.68,Francia
Brighton,2019,4-4-2,1082,153,11,156,18,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,3-4-3,731,86,9,89,10,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,4-2-3-1,703,101,8,94,10,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,4-3-3,445,44,3,74,8,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,3-5-2,221,24,3,44,3,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,4-3-1-2,214,35,3,20,2,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,5-3-2,124,17,1,15,3,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,5-4-1,34,2,1,4,0,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Brighton,2019,4-5-1,13,2,0,4,0,24.7,200.78,57,2,51.7,81.0,6.63,Inglaterra
Burnley,2019,4-4-2,3280,367,39,479,45,26.3,163.88,67,0,43.9,70.0,6.74,Inglaterra
Burnley,2019,4-5-1,268,20,3,49,5,26.3,163.88,67,0,43.9,70.0,6.74,Inglaterra
Burnley,2019,5-4-1,23,1,0,8,0,26.3,163.88,67,0,43.9,70.0,6.74,Inglaterra
Burnley,2019,4-3-1-2,15,1,1,2,0,26.3,163.88,67,0,43.9,70.0,6.74,Inglaterra
Cagliari,2019,3-5-2,1243,139,12,227,19,25.8,167.83,103,6,46.6,80.5,6.62,Italia
Cagliari,2019,4-3-3,1140,161,17,176,25,25.8,167.83,103,6,46.6,80.5,6.62,Italia
Cagliari,2019,4-3-1-2,1032,123,22,181,10,25.8,167.83,103,6,46.6,80.5,6.62,Italia
Cagliari,2019,4-4-2,74,17,1,7,0,25.8,167.83,103,6,46.6,80.5,6.62,Italia
Cagliari,2019,4-5-1,53,2,0,15,2,25.8,167.83,103,6,46.6,80.5,6.62,Italia
Cagliari,2019,3-4-3,46,4,0,13,0,25.8,167.83,103,6,46.6,80.5,6.62,Italia
Celta Vigo,2019,4-3-3,1179,122,16,152,16,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,4-4-2,1139,103,7,134,14,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,3-5-2,379,42,4,51,7,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,4-2-3-1,341,57,6,44,6,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,5-3-2,258,21,2,27,5,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,3-4-3,172,12,1,23,0,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,4-3-1-2,86,9,0,7,1,24.9,167.00,100,6,51.3,80.5,6.61,España
Celta Vigo,2019,4-5-1,28,2,1,4,0,24.9,167.00,100,6,51.3,80.5,6.61,España
Chelsea,2019,4-3-3,1842,340,36,159,22,24.1,705.85,60,0,57.9,85.2,6.86,Inglaterra
Chelsea,2019,4-2-3-1,1039,184,17,106,17,24.1,705.85,60,0,57.9,85.2,6.86,Inglaterra
Chelsea,2019,3-4-3,652,92,15,55,13,24.1,705.85,60,0,57.9,85.2,6.86,Inglaterra
Chelsea,2019,4-4-2,44,6,1,6,2,24.1,705.85,60,0,57.9,85.2,6.86,Inglaterra
Chelsea,2019,3-5-2,12,3,0,0,0,24.1,705.85,60,0,57.9,85.2,6.86,Inglaterra
Crystal Palace,2019,4-5-1,1968,186,17,296,30,26.8,189.33,62,2,46.4,76.5,6.68,Inglaterra
Crystal Palace,2019,4-3-3,1054,131,10,145,12,26.8,189.33,62,2,46.4,76.5,6.68,Inglaterra
Crystal Palace,2019,4-4-2,594,61,4,73,8,26.8,189.33,62,2,46.4,76.5,6.68,Inglaterra
Dijon,2019,4-2-3-1,1322,165,13,201,20,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Dijon,2019,4-3-3,538,71,3,76,9,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Dijon,2019,4-4-2,414,61,8,61,3,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Dijon,2019,4-5-1,117,11,2,19,0,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Dijon,2019,3-5-2,93,5,0,13,2,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Dijon,2019,3-4-3,90,10,0,21,3,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Dijon,2019,4-3-1-2,50,14,1,7,0,25.3,50.23,42,2,47.5,79.3,6.69,Francia
Eibar,2019,4-4-2,1906,240,17,187,30,28.3,53.75,88,3,46.7,69.2,6.58,España
Eibar,2019,4-2-3-1,1074,117,15,134,19,28.3,53.75,88,3,46.7,69.2,6.58,España
Eibar,2019,4-3-3,614,71,7,60,7,28.3,53.75,88,3,46.7,69.2,6.58,España
Eintracht Frankfurt,2019,3-5-2,2030,356,41,274,37,26.4,208.98,68,4,50.0,76.5,6.74,Alemania
Eintracht Frankfurt,2019,4-5-1,438,63,10,68,6,26.4,208.98,68,4,50.0,76.5,6.74,Alemania
Eintracht Frankfurt,2019,4-2-3-1,393,42,3,63,13,26.4,208.98,68,4,50.0,76.5,6.74,Alemania
Eintracht Frankfurt,2019,3-4-3,239,37,5,22,1,26.4,208.98,68,4,50.0,76.5,6.74,Alemania
Eintracht Frankfurt,2019,4-4-2,59,4,0,12,3,26.4,208.98,68,4,50.0,76.5,6.74,Alemania
Eintracht Frankfurt,2019,4-3-1-2,25,2,0,4,0,26.4,208.98,68,4,50.0,76.5,6.74,Alemania
Espanyol,2019,4-4-2,1613,194,14,197,22,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,4-2-3-1,558,48,4,83,11,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,3-5-2,552,61,5,70,14,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,3-4-3,314,45,2,40,4,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,4-3-3,186,15,1,15,1,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,4-5-1,177,25,0,23,3,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,5-3-2,169,18,1,20,3,25.8,156.05,95,9,47.5,74.6,6.47,España
Espanyol,2019,4-3-1-2,22,6,0,0,0,25.8,156.05,95,9,47.5,74.6,6.47,España
Everton,2019,4-4-2,1802,230,24,234,25,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,4-2-3-1,1236,185,16,133,20,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,3-5-2,254,33,1,28,6,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,4-3-3,128,9,1,10,1,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,3-4-3,81,10,1,13,1,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,5-3-2,42,0,0,8,0,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,5-4-1,34,5,1,4,3,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
Everton,2019,4-5-1,3,0,0,1,0,26.0,420.55,70,3,49.0,78.0,6.68,Inglaterra
FC Cologne,2019,4-2-3-1,1982,282,36,302,45,25.3,98.48,77,4,47.4,76.3,6.65,Alemania
FC Cologne,2019,4-4-2,408,47,3,57,8,25.3,98.48,77,4,47.4,76.3,6.65,Alemania
FC Cologne,2019,3-5-2,312,31,5,39,8,25.3,98.48,77,4,47.4,76.3,6.65,Alemania
FC Cologne,2019,4-3-3,209,20,4,20,3,25.3,98.48,77,4,47.4,76.3,6.65,Alemania
FC Cologne,2019,4-3-1-2,169,22,3,24,3,25.3,98.48,77,4,47.4,76.3,6.65,Alemania
FC Cologne,2019,4-5-1,93,14,0,11,2,25.3,98.48,77,4,47.4,76.3,6.65,Alemania
Fiorentina,2019,3-5-2,2635,387,36,323,32,24.7,302.23,99,6,48.2,81.6,6.67,Italia
Fiorentina,2019,3-4-3,483,72,7,56,6,24.7,302.23,99,6,48.2,81.6,6.67,Italia
Fiorentina,2019,4-3-3,368,73,6,50,8,24.7,302.23,99,6,48.2,81.6,6.67,Italia
Fiorentina,2019,4-5-1,93,17,1,10,2,24.7,302.23,99,6,48.2,81.6,6.67,Italia
Fiorentina,2019,4-2-3-1,16,3,1,1,0,24.7,302.23,99,6,48.2,81.6,6.67,Italia
Fortuna Duesseldorf,2019,3-5-2,599,66,7,67,11,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,4-3-3,528,67,5,115,16,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,4-4-2,463,80,5,51,8,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,4-2-3-1,451,59,4,79,12,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,5-3-2,407,46,10,66,10,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,5-4-1,348,60,1,44,6,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,3-4-3,291,43,2,43,4,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Fortuna Duesseldorf,2019,4-5-1,81,7,2,7,0,26.2,71.78,78,0,46.4,77.5,6.52,Alemania
Freiburg,2019,4-4-2,1346,209,20,244,17,25.8,122.65,41,2,17.9,78.4,6.7,Alemania
Freiburg,2019,3-4-3,1026,114,13,193,13,25.8,122.65,41,2,17.9,78.4,6.7,Alemania
Freiburg,2019,3-5-2,579,86,13,125,9,25.8,122.65,41,2,17.9,78.4,6.7,Alemania
Freiburg,2019,4-2-3-1,195,37,0,27,6,25.8,122.65,41,2,17.9,78.4,6.7,Alemania
Freiburg,2019,5-4-1,36,3,2,15,2,25.8,122.65,41,2,17.9,78.4,6.7,Alemania
Genoa,2019,3-5-2,2467,295,33,418,52,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Genoa,2019,4-3-3,389,58,3,47,2,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Genoa,2019,4-4-2,268,30,4,46,5,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Genoa,2019,4-2-3-1,231,38,5,37,4,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Genoa,2019,4-3-1-2,106,12,2,17,7,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Genoa,2019,3-4-3,53,4,0,8,2,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Genoa,2019,4-5-1,46,2,0,20,1,26.2,142.38,97,10,49.3,81.2,6.54,Italia
Getafe,2019,4-4-2,3438,395,43,269,36,28.0,175.45,131,7,45.8,61.9,6.61,España
Getafe,2019,4-5-1,107,15,0,9,1,28.0,175.45,131,7,45.8,61.9,6.61,España
Getafe,2019,4-2-3-1,59,3,0,4,0,28.0,175.45,131,7,45.8,61.9,6.61,España
Granada,2019,4-2-3-1,2280,255,35,285,25,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,3-4-3,393,49,2,36,7,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,5-4-1,245,15,4,44,5,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,4-4-2,222,21,4,23,3,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,3-5-2,184,23,2,18,1,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,4-3-3,124,12,0,22,4,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,5-3-2,107,14,4,12,0,25.9,56.58,107,1,45.2,71.3,6.65,España
Granada,2019,4-5-1,39,5,1,8,0,25.9,56.58,107,1,45.2,71.3,6.65,España
Hertha Berlin,2019,4-2-3-1,1089,118,20,152,14,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,4-3-3,604,61,5,98,7,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,3-5-2,563,70,8,85,12,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,4-4-2,458,76,11,65,11,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,4-5-1,191,18,1,40,6,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,4-3-1-2,129,8,1,24,5,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,3-4-3,86,7,1,8,2,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,5-3-2,31,4,1,9,1,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hertha Berlin,2019,5-4-1,20,1,0,2,1,24.2,217.20,74,4,46.5,77.5,6.69,Alemania
Hoffenheim,2019,3-5-2,1030,174,24,120,13,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,4-2-3-1,906,118,11,177,20,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,3-4-3,469,67,7,79,10,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,4-3-3,452,48,6,70,7,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,5-3-2,153,22,3,25,1,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,4-4-2,72,12,2,7,1,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,4-5-1,63,2,0,19,1,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Hoffenheim,2019,4-3-1-2,31,10,0,3,0,26.3,226.05,64,2,51.5,81.7,6.72,Alemania
Inter,2019,3-5-2,3314,585,79,427,34,26.7,606.05,98,7,52.8,85.1,6.85,Italia
Inter,2019,3-4-3,160,28,2,21,1,26.7,606.05,98,7,52.8,85.1,6.85,Italia
Inter,2019,5-4-1,57,4,0,8,1,26.7,606.05,98,7,52.8,85.1,6.85,Italia
Inter,2019,4-3-1-2,27,2,0,2,0,26.7,606.05,98,7,52.8,85.1,6.85,Italia
Juventus,2019,4-3-3,1813,347,42,241,24,26.8,661.88,83,3,56.4,88.0,6.88,Italia
Juventus,2019,4-3-1-2,1548,299,32,193,16,26.8,661.88,83,3,56.4,88.0,6.88,Italia
Juventus,2019,4-4-2,230,36,2,36,3,26.8,661.88,83,3,56.4,88.0,6.88,Italia
Lazio,2019,3-5-2,2833,461,58,413,34,26.1,303.88,97,3,50.1,84.2,6.84,Italia
Lazio,2019,3-4-3,641,100,16,86,8,26.1,303.88,97,3,50.1,84.2,6.84,Italia
Lazio,2019,5-3-2,91,17,3,16,0,26.1,303.88,97,3,50.1,84.2,6.84,Italia
Lazio,2019,4-3-3,16,5,2,0,0,26.1,303.88,97,3,50.1,84.2,6.84,Italia
Lecce,2019,4-3-1-2,1898,271,28,359,37,25.0,52.33,93,5,46.0,81.8,6.55,Italia
Lecce,2019,4-3-3,1255,203,22,245,35,25.0,52.33,93,5,46.0,81.8,6.55,Italia
Lecce,2019,5-3-2,268,28,1,61,8,25.0,52.33,93,5,46.0,81.8,6.55,Italia
Lecce,2019,4-2-3-1,119,21,1,28,4,25.0,52.33,93,5,46.0,81.8,6.55,Italia
Lecce,2019,3-5-2,19,3,0,4,1,25.0,52.33,93,5,46.0,81.8,6.55,Italia
Lecce,2019,4-4-2,18,0,0,7,0,25.0,52.33,93,5,46.0,81.8,6.55,Italia
Leganes,2019,5-4-1,992,95,9,86,7,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,3-5-2,678,109,5,66,11,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,5-3-2,628,59,5,71,9,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,4-4-2,535,80,6,50,9,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,3-4-3,331,45,3,26,6,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,4-3-3,250,26,2,23,4,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,4-2-3-1,165,13,0,26,5,25.3,109.70,125,4,45.0,72.2,6.55,España
Leganes,2019,4-3-1-2,13,3,0,3,0,25.3,109.70,125,4,45.0,72.2,6.55,España
Leicester,2019,4-3-3,2267,346,43,249,22,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Leicester,2019,3-5-2,369,56,5,30,5,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Leicester,2019,3-4-3,291,46,3,36,5,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Leicester,2019,4-3-1-2,272,42,8,30,6,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Leicester,2019,4-4-2,159,20,5,11,2,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Leicester,2019,4-2-3-1,138,19,1,11,0,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Leicester,2019,4-5-1,94,13,2,14,1,25.9,411.10,41,3,55.1,82.8,6.87,Inglaterra
Levante,2019,4-4-2,3053,364,43,469,42,26.5,90.50,71,5,48.8,77.9,6.6,España
Levante,2019,4-3-3,234,36,3,49,5,26.5,90.50,71,5,48.8,77.9,6.6,España
Levante,2019,5-3-2,174,10,1,42,5,26.5,90.50,71,5,48.8,77.9,6.6,España
Levante,2019,4-3-1-2,141,19,0,17,1,26.5,90.50,71,5,48.8,77.9,6.6,España
Levante,2019,5-4-1,7,1,0,1,0,26.5,90.50,71,5,48.8,77.9,6.6,España
Lille,2019,4-2-3-1,1545,196,18,178,19,23.7,247.78,49,3,51.7,81.1,6.72,Francia
Lille,2019,4-4-2,800,122,14,77,5,23.7,247.78,49,3,51.7,81.1,6.72,Francia
Lille,2019,3-4-3,170,15,3,12,1,23.7,247.78,49,3,51.7,81.1,6.72,Francia
Lille,2019,5-3-2,93,13,0,11,2,23.7,247.78,49,3,51.7,81.1,6.72,Francia
Lille,2019,4-5-1,15,1,0,0,0,23.7,247.78,49,3,51.7,81.1,6.72,Francia
Lille,2019,3-5-2,13,4,0,1,0,23.7,247.78,49,3,51.7,81.1,6.72,Francia
Liverpool,2019,4-3-3,3166,543,75,288,28,23.3,1.00,38,1,59.6,84.3,6.94,Inglaterra
Liverpool,2019,4-2-3-1,309,43,9,35,3,23.3,1.00,38,1,59.6,84.3,6.94,Inglaterra
Liverpool,2019,4-4-2,60,7,1,12,1,23.3,1.00,38,1,59.6,84.3,6.94,Inglaterra
Liverpool,2019,4-5-1,32,0,0,7,1,23.3,1.00,38,1,59.6,84.3,6.94,Inglaterra
Liverpool,2019,4-3-1-2,3,0,0,2,0,23.3,1.00,38,1,59.6,84.3,6.94,Inglaterra
Lyon,2019,4-3-3,1087,147,21,116,10,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Lyon,2019,4-2-3-1,764,101,12,98,11,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Lyon,2019,3-5-2,332,34,2,45,3,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Lyon,2019,4-4-2,257,54,5,33,2,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Lyon,2019,4-5-1,80,10,0,7,0,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Lyon,2019,4-3-1-2,64,8,1,11,1,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Lyon,2019,3-4-3,37,6,1,2,0,24.0,384.55,48,4,27.6,85.0,6.84,Francia
Mainz 05,2019,4-2-3-1,1296,197,18,186,23,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,4-3-1-2,599,100,6,97,17,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,4-4-2,448,56,8,74,4,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,3-4-3,340,43,3,52,7,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,3-5-2,287,40,6,55,3,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,5-4-1,72,11,1,12,4,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,4-3-3,61,3,0,18,5,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,4-5-1,40,2,0,7,1,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mainz 05,2019,5-3-2,13,3,2,8,1,23.9,121.58,71,3,44.8,75.3,6.63,Alemania
Mallorca,2019,4-4-2,897,86,10,143,21,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,4-3-3,883,107,9,117,16,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,4-5-1,650,80,8,89,7,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,4-2-3-1,625,76,9,78,10,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,3-4-3,179,23,0,26,4,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,5-4-1,170,25,1,21,3,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,3-5-2,95,14,1,12,3,26.4,64.68,85,5,46.3,77.6,6.52,España
Mallorca,2019,5-3-2,93,10,2,13,1,26.4,64.68,85,5,46.3,77.6,6.52,España
Manchester City,2019,4-3-3,2427,538,73,175,19,25.1,1.05,60,4,62.6,89.3,7.05,Inglaterra
Manchester City,2019,4-2-3-1,704,127,18,67,9,25.1,1.05,60,4,62.6,89.3,7.05,Inglaterra
